LineData,School,County,CasesPriorWeek,StudentsPriorWeek,TeachersPriorWeek,StaffPriorWeek,UnknownPriorWeek,SymptomsPriorWeekNo,SymptomsPriorWeekYes,SymptomsPriorWeekUnknown,CasesTotal,StudentsTotal,TeachersTotal,StaffTotal,UnknownTotal,SymptomsTotalYes,SymptomsTotalNo,SymptomsTotalUnknown
CREEKSIDE HIGH SCHOOL (SAINT JOHNS) ST. JOHNS 1 1 0 0 0 0 1 0 7 6 0 0 1 3 4 0,CREEKSIDE HIGH SCHOOL (SAINT JOHNS) ST.,JOHNS,1,1,0,0,0,0,1,0,7,6,0,0,1,3,4,0
CROOKSHANK ELEMENTARY SCHOOL (ST AUGUSTINE) ST. JOHNS 1 1 0 0 0 1 0 0,CROOKSHANK ELEMENTARY SCHOOL (ST AUGUSTINE) ST.,JOHNS,,,,,,,,,1,1,0,0,0,1,0,0
FIRST COAST TECHNICAL COLLEGE (ST AUGUSTINE) ST. JOHNS 1 1 0 0 0 1 0 0 3 1 0 0 2 3 0 0,FIRST COAST TECHNICAL COLLEGE (ST AUGUSTINE) ST.,JOHNS,1,1,0,0,0,1,0,0,3,1,0,0,2,3,0,0
FREEDOM CROSSING ACADEMY (ST JOHNS) ST. JOHNS 1 0 1 0 0 1 0 0 2 1 1 0 0 2 0 0,FREEDOM CROSSING ACADEMY (ST JOHNS) ST.,JOHNS,1,0,1,0,0,1,0,0,2,1,1,0,0,2,0,0
FRUIT COVE MIDDLE SCHOOL (SAINT JOHNS) ST. JOHNS 1 0 0 0 1 0 1 0 2 1 0 0 1 0 2 0,FRUIT COVE MIDDLE SCHOOL (SAINT JOHNS) ST.,JOHNS,1,0,0,0,1,0,1,0,2,1,0,0,1,0,2,0
GAMBLE ROGERS MIDDLE SCHOOL (ST AUGUSTINE) ST. JOHNS 2 0 1 0 1 2 0 0 3 1 1 0 1 3 0 0,GAMBLE ROGERS MIDDLE SCHOOL (ST AUGUSTINE) ST.,JOHNS,2,0,1,0,1,2,0,0,3,1,1,0,1,3,0,0
HICKORY CREEK ELEMENTARY SCHOOL (SAINT JOHNS) ST. JOHNS 2 1 0 0 1 1 1 0 3 1 0 0 2 2 1 0,HICKORY CREEK ELEMENTARY SCHOOL (SAINT JOHNS) ST.,JOHNS,2,1,0,0,1,1,1,0,3,1,0,0,2,2,1,0
ISLAND PREP (SAINT AUGUSTINE) ST. JOHNS 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1,ISLAND PREP (SAINT AUGUSTINE) ST.,JOHNS,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
JULINGTON CREEK ELEMENTARY SCHOOL (SAINT JOHNS) ST. JOHNS 1 1 0 0 0 0 1 0,JULINGTON CREEK ELEMENTARY SCHOOL (SAINT JOHNS) ST.,JOHNS,,,,,,,,,1,1,0,0,0,0,1,0
KETTERLINUS ELEMENTARY SCHOOL (ST AUGUSTINE) ST. JOHNS 1 1 0 0 0 0 1 0 2 1 1 0 0 1 1 0,KETTERLINUS ELEMENTARY SCHOOL (ST AUGUSTINE) ST.,JOHNS,1,1,0,0,0,0,1,0,2,1,1,0,0,1,1,0
LIBERTY PINES ACADEMY (SAINT JOHNS) ST. JOHNS 4 4 0 0 0 4 0 0,LIBERTY PINES ACADEMY (SAINT JOHNS) ST.,JOHNS,,,,,,,,,4,4,0,0,0,4,0,0
MILL CREEK ACADEMY (ST AUGUSTINE) ST. JOHNS 1 1 0 0 0 1 0 0 3 3 0 0 0 1 2 0,MILL CREEK ACADEMY (ST AUGUSTINE) ST.,JOHNS,1,1,0,0,0,1,0,0,3,3,0,0,0,1,2,0
OCEAN PALMS ELEMENTARY SCHOOL (PONTE VEDRA BEACH) ST. JOHNS 2 2 0 0 0 2 0 0,OCEAN PALMS ELEMENTARY SCHOOL (PONTE VEDRA BEACH) ST.,JOHNS,,,,,,,,,2,2,0,0,0,2,0,0
OSCEOLA ELEMENTARY SCHOOL (ST AUGUSTINE) ST. JOHNS 1 1 0 0 0 0 1 0,OSCEOLA ELEMENTARY SCHOOL (ST AUGUSTINE) ST.,JOHNS,,,,,,,,,1,1,0,0,0,0,1,0
OTIS A. MASON ELEMENTARY SCHOOL (ST AUGUSTINE) ST. JOHNS 2 1 0 0 1 1 0 1,OTIS A. MASON ELEMENTARY SCHOOL (ST AUGUSTINE) ST.,JOHNS,,,,,,,,,2,1,0,0,1,1,0,1
PACETTI BAY MIDDLE SCHOOL (ST AUGUSTINE) ST. JOHNS 1 1 0 0 0 0 1 0 6 4 0 0 2 3 3 0,PACETTI BAY MIDDLE SCHOOL (ST AUGUSTINE) ST.,JOHNS,1,1,0,0,0,0,1,0,6,4,0,0,2,3,3,0
PALENCIA ELEMENTARY SCHOOL (ST. AUGUSTINE) ST. JOHNS 2 1 1 0 0 1 1 0,PALENCIA ELEMENTARY SCHOOL (ST. AUGUSTINE) ST.,JOHNS,,,,,,,,,2,1,1,0,0,1,1,0
PALM VALLEY ACADEMY (PONTE VEDRA) ST. JOHNS 1 1 0 0 0 1 0 0,PALM VALLEY ACADEMY (PONTE VEDRA) ST.,JOHNS,,,,,,,,,1,1,0,0,0,1,0,0
PALMER CATHOLIC ACADEMY (PONTE VEDRA BEACH) ST. JOHNS 1 0 1 0 0 1 0 0,PALMER CATHOLIC ACADEMY (PONTE VEDRA BEACH) ST.,JOHNS,,,,,,,,,1,0,1,0,0,1,0,0
PATRIOT OAKS ACADEMY (SAINT JOHNS) ST. JOHNS 1 1 0 0 0 0 1 0,PATRIOT OAKS ACADEMY (SAINT JOHNS) ST.,JOHNS,,,,,,,,,1,1,0,0,0,0,1,0
PEDRO MENENDEZ HIGH SCHOOL (ST AUGUSTINE) ST. JOHNS 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,PEDRO MENENDEZ HIGH SCHOOL (ST AUGUSTINE) ST.,JOHNS,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
PONTE VEDRA HIGH SCHOOL (PONTE VEDRA) ST. JOHNS 9 9 0 0 0 8 0 1 11 11 0 0 0 10 0 1,PONTE VEDRA HIGH SCHOOL (PONTE VEDRA) ST.,JOHNS,9,9,0,0,0,8,0,1,11,11,0,0,0,10,0,1
PONTE VEDRA PALM VALLEY- RAWLINGS ELEMENTARY SCHOOL (PONTE VEDRA BEACH) ST. JOHNS 2 2 0 0 0 2 0 0,PONTE VEDRA PALM VALLEY- RAWLINGS ELEMENTARY SCHOOL (PONTE VEDRA BEACH) ST.,JOHNS,,,,,,,,,2,2,0,0,0,2,0,0
SEBASTIAN MIDDLE SCHOOL (ST AUGUSTINE) ST. JOHNS 1 0 0 1 0 1 0 0,SEBASTIAN MIDDLE SCHOOL (ST AUGUSTINE) ST.,JOHNS,,,,,,,,,1,0,0,1,0,1,0,0
SOUTH WOODS ELEMENTARY SCHOOL (ELKTON) ST. JOHNS 1 1 0 0 0 0 1 0,SOUTH WOODS ELEMENTARY SCHOOL (ELKTON) ST.,JOHNS,,,,,,,,,1,1,0,0,0,0,1,0
SOUTHWOODS ELEMENTARY ST. JOHNS 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0,SOUTHWOODS ELEMENTARY ST.,JOHNS,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
ST. AUGUSTINE HIGH SCHOOL (ST AUGUSTINE) ST. JOHNS 3 3 0 0 0 2 1 0 6 5 0 0 1 4 2 0,ST. AUGUSTINE HIGH SCHOOL (ST AUGUSTINE) ST.,JOHNS,3,3,0,0,0,2,1,0,6,5,0,0,1,4,2,0
SWITZERLAND POINT MIDDLE SCHOOL (SAINT JOHNS) ST. JOHNS 1 1 0 0 0 1 0 0,SWITZERLAND POINT MIDDLE SCHOOL (SAINT JOHNS) ST.,JOHNS,,,,,,,,,1,1,0,0,0,1,0,0
THE WEBSTER SCHOOL (ST AUGUSTINE) ST. JOHNS 1 0 1 0 0 1 0 0,THE WEBSTER SCHOOL (ST AUGUSTINE) ST.,JOHNS,,,,,,,,,1,0,1,0,0,1,0,0
VALLEY RIDGE ACADEMY (PONTE VEDRA) ST. JOHNS 2 1 0 0 1 2 0 0 4 1 0 1 2 4 0 0,VALLEY RIDGE ACADEMY (PONTE VEDRA) ST.,JOHNS,2,1,0,0,1,2,0,0,4,1,0,1,2,4,0,0
W. DOUGLAS HARTLEY ELEMENTARY (ST AUGUSTINE) ST. JOHNS 1 1 0 0 0 1 0 0,W. DOUGLAS HARTLEY ELEMENTARY (ST AUGUSTINE) ST.,JOHNS,,,,,,,,,1,1,0,0,0,1,0,0
WARDS CREEK ELEMENTARY SCHOOL (ST AUGUSTINE) ST. JOHNS 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,WARDS CREEK ELEMENTARY SCHOOL (ST AUGUSTINE) ST.,JOHNS,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
ALLAPATTAH FLATS K-8 (PORT ST LUCIE) ST. LUCIE 2 0 1 0 1 2 0 0 3 0 1 1 1 2 0 1,ALLAPATTAH FLATS K-8 (PORT ST LUCIE) ST.,LUCIE,2,0,1,0,1,2,0,0,3,0,1,1,1,2,0,1
DAN MCCARTY MIDDLE SCHOOL (FORT PIERCE) ST. LUCIE 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,DAN MCCARTY MIDDLE SCHOOL (FORT PIERCE) ST.,LUCIE,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
FORT PIERCE CENTRAL HIGH SCHOOL (FORT PIERCE) ST. LUCIE 3 2 0 0 1 3 0 0,FORT PIERCE CENTRAL HIGH SCHOOL (FORT PIERCE) ST.,LUCIE,,,,,,,,,3,2,0,0,1,3,0,0
LAWNWOOD ELEMENTARY SCHOOL (FORT PIERCE) ST. LUCIE 1 1 0 0 0 0 1 0 2 2 0 0 0 0 2 0,LAWNWOOD ELEMENTARY SCHOOL (FORT PIERCE) ST.,LUCIE,1,1,0,0,0,0,1,0,2,2,0,0,0,0,2,0
MANATEE ACADEMY K-8 (PORT ST LUCIE) ST. LUCIE 1 1 0 0 0 1 0 0,MANATEE ACADEMY K-8 (PORT ST LUCIE) ST.,LUCIE,,,,,,,,,1,1,0,0,0,1,0,0
NORTHPORT K-8 SCHOOL (PORT ST LUCIE) ST. LUCIE 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,NORTHPORT K-8 SCHOOL (PORT ST LUCIE) ST.,LUCIE,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
PORT ST. LUCIE HIGH SCHOOL (PORT ST LUCIE) ST. LUCIE 5 4 1 0 0 4 0 1 6 5 1 0 0 5 0 1,PORT ST. LUCIE HIGH SCHOOL (PORT ST LUCIE) ST.,LUCIE,5,4,1,0,0,4,0,1,6,5,1,0,0,5,0,1
RENAISSANCE CHARTER SCHOOL AT TRADITION (PORT ST. LUCIE) ST. LUCIE 1 0 1 0 0 1 0 0,RENAISSANCE CHARTER SCHOOL AT TRADITION (PORT ST. LUCIE) ST.,LUCIE,,,,,,,,,1,0,1,0,0,1,0,0
SAINT ANASTASIA CATHOLIC SCHOOL (FORT PIERCE) ST. LUCIE 1 1 0 0 0 1 0 0 7 7 0 0 0 6 1 0,SAINT ANASTASIA CATHOLIC SCHOOL (FORT PIERCE) ST.,LUCIE,1,1,0,0,0,1,0,0,7,7,0,0,0,6,1,0
SAMUEL S. GAINES ACADEMY OF EMERGING TECHNOLOGIES (FORT PIERCE) ST. LUCIE 2 0 0 0 2 2 0 0 2 0 0 0 2 2 0 0,SAMUEL S. GAINES ACADEMY OF EMERGING TECHNOLOGIES (FORT PIERCE) ST.,LUCIE,2,0,0,0,2,2,0,0,2,0,0,0,2,2,0,0
SAVANNA RIDGE ELEMENTARY SCHOOL (PORT ST LUCIE) ST. LUCIE 1 1 0 0 0 1 0 0,SAVANNA RIDGE ELEMENTARY SCHOOL (PORT ST LUCIE) ST.,LUCIE,,,,,,,,,1,1,0,0,0,1,0,0
ST. LUCIE WEST CENTENNIAL HIGH (PORT ST LUCIE) ST. LUCIE 3 3 0 0 0 2 1 0,ST. LUCIE WEST CENTENNIAL HIGH (PORT ST LUCIE) ST.,LUCIE,,,,,,,,,3,3,0,0,0,2,1,0
TREASURE COAST HIGH SCHOOL (PORT ST LUCIE) ST. LUCIE 2 2 0 0 0 1 1 0 7 7 0 0 0 6 1 0,TREASURE COAST HIGH SCHOOL (PORT ST LUCIE) ST.,LUCIE,2,2,0,0,0,1,1,0,7,7,0,0,0,6,1,0
WEST GATE K-8 SCHOOL (PORT ST LUCIE) ST. LUCIE 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,WEST GATE K-8 SCHOOL (PORT ST LUCIE) ST.,LUCIE,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
WHITE CITY ELEMENTARY SCHOOL (FORT PIERCE) ST. LUCIE 1 1 0 0 0 1 0 0,WHITE CITY ELEMENTARY SCHOOL (FORT PIERCE) ST.,LUCIE,,,,,,,,,1,1,0,0,0,1,0,0
WINDMILL POINT ELEMENTARY SCHOOL (PORT ST LUCIE) ST. LUCIE 1 1 0 0 0 1 0 0,WINDMILL POINT ELEMENTARY SCHOOL (PORT ST LUCIE) ST.,LUCIE,,,,,,,,,1,1,0,0,0,1,0,0
WOODLANDS MONTESSORI SCHOOL NORTH (PORT ST. LUCIE) ST. LUCIE 1 1 0 0 0 0 1 0,WOODLANDS MONTESSORI SCHOOL NORTH (PORT ST. LUCIE) ST.,LUCIE,,,,,,,,,1,1,0,0,0,0,1,0
BUSHNELL ELEMENTARY SCHOOL (BUSHNELL) SUMTER 1 1 0 0 0 0 1 0,BUSHNELL ELEMENTARY SCHOOL (BUSHNELL),SUMTER,,,,,,,,,1,1,0,0,0,0,1,0
SOUTH SUMTER HIGH SCHOOL (BUSHNELL) SUMTER 7 2 0 4 1 6 1 0,SOUTH SUMTER HIGH SCHOOL (BUSHNELL),SUMTER,,,,,,,,,7,2,0,4,1,6,1,0
SOUTH SUMTER MIDDLE SCHOOL (WEBSTER) SUMTER 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,SOUTH SUMTER MIDDLE SCHOOL (WEBSTER),SUMTER,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
VILLAGES CHARTER SCHOOL (THE VILLAGES) SUMTER 1 1 0 0 0 1 0 0 4 4 0 0 0 3 1 0,VILLAGES CHARTER SCHOOL (THE VILLAGES),SUMTER,1,1,0,0,0,1,0,0,4,4,0,0,0,3,1,0
WEBSTER ELEMENTARY SCHOOL (WEBSTER) SUMTER 3 2 1 0 0 3 0 0 6 4 1 0 1 6 0 0,WEBSTER ELEMENTARY SCHOOL (WEBSTER),SUMTER,3,2,1,0,0,3,0,0,6,4,1,0,1,6,0,0
WILDWOOD ELEMENTARY SCHOOL (WILDWOOD) SUMTER 3 1 0 0 2 1 1 1,WILDWOOD ELEMENTARY SCHOOL (WILDWOOD),SUMTER,,,,,,,,,3,1,0,0,2,1,1,1
BRANFORD ELEMENTARY SCHOOL (BRANFORD) SUWANNEE 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,BRANFORD ELEMENTARY SCHOOL (BRANFORD),SUWANNEE,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
RIVEROAK TECHNICAL COLLEGE (LIVE OAK) SUWANNEE 1 0 1 0 0 1 0 0 1 0 1 0 0 1 0 0,RIVEROAK TECHNICAL COLLEGE (LIVE OAK),SUWANNEE,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
SUWANNEE HIGH SCHOOL (LIVE OAK) SUWANNEE 4 4 0 0 0 4 0 0,SUWANNEE HIGH SCHOOL (LIVE OAK),SUWANNEE,,,,,,,,,4,4,0,0,0,4,0,0
SUWANNEE MIDDLE SCHOOL (LIVE OAK) SUWANNEE 3 2 0 0 1 2 1 0,SUWANNEE MIDDLE SCHOOL (LIVE OAK),SUWANNEE,,,,,,,,,3,2,0,0,1,2,1,0
SUWANNEE OPPORTUNITY SCHOOL (LIVE OAK) SUWANNEE 1 1 0 0 0 0 1 0,SUWANNEE OPPORTUNITY SCHOOL (LIVE OAK),SUWANNEE,,,,,,,,,1,1,0,0,0,0,1,0
SUWANNEE RIVERSIDE ELEMENTARY (LIVE OAK) SUWANNEE 2 0 1 0 1 2 0 0 3 1 1 0 1 3 0 0,SUWANNEE RIVERSIDE ELEMENTARY (LIVE OAK),SUWANNEE,2,0,1,0,1,2,0,0,3,1,1,0,1,3,0,0
SUWANNEE SPRINGCREST ELEMENTARY (LIVE OAK) SUWANNEE 3 0 1 0 2 3 0 0,SUWANNEE SPRINGCREST ELEMENTARY (LIVE OAK),SUWANNEE,,,,,,,,,3,0,1,0,2,3,0,0
WESTWOOD CHRISTIAN SCHOOL (LIVE OAK) SUWANNEE 1 1 0 0 0 0 1 0 3 2 1 0 0 2 1 0,WESTWOOD CHRISTIAN SCHOOL (LIVE OAK),SUWANNEE,1,1,0,0,0,0,1,0,3,2,1,0,0,2,1,0
BIG BEND TECHNICAL COLLEGE (PERRY) TAYLOR 1 1 0 0 0 1 0 0 3 3 0 0 0 3 0 0,BIG BEND TECHNICAL COLLEGE (PERRY),TAYLOR,1,1,0,0,0,1,0,0,3,3,0,0,0,3,0,0
TAYLOR COUNTY ELEMENTARY SCHOOL (PERRY) TAYLOR 4 4 0 0 0 4 0 0,TAYLOR COUNTY ELEMENTARY SCHOOL (PERRY),TAYLOR,,,,,,,,,4,4,0,0,0,4,0,0
LAKE BUTLER ELEMENTARY SCHOOL (LAKE BUTLER) UNION 3 1 1 0 1 3 0 0,LAKE BUTLER ELEMENTARY SCHOOL (LAKE BUTLER),UNION,,,,,,,,,3,1,1,0,1,3,0,0
LAKE BUTLER MIDDLE SCHOOL (LAKE BUTLER) UNION 1 1 0 0 0 1 0 0 6 6 0 0 0 5 1 0,LAKE BUTLER MIDDLE SCHOOL (LAKE BUTLER),UNION,1,1,0,0,0,1,0,0,6,6,0,0,0,5,1,0
UNION COUNTY HIGH SCHOOL (LAKE BUTLER) UNION 2 2 0 0 0 2 0 0 8 8 0 0 0 6 2 0,UNION COUNTY HIGH SCHOOL (LAKE BUTLER),UNION,2,2,0,0,0,2,0,0,8,8,0,0,0,6,2,0
BLOOMINGDALE HIGH SCHOOL UNKNOWN 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,BLOOMINGDALE HIGH SCHOOL,UNKNOWN,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
BUS DRIVER UNKNOWN 1 0 0 1 0 1 0 0 1 0 0 1 0 1 0 0,BUS DRIVER,UNKNOWN,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
DADE CHRISTIAN SCHOOL (MIAMI) UNKNOWN 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,DADE CHRISTIAN SCHOOL (MIAMI),UNKNOWN,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
MORGAN WOODS ELEMENTARY SCHOOL UNKNOWN 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,MORGAN WOODS ELEMENTARY SCHOOL,UNKNOWN,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
PALM BEACH - KATZ YESHIVA HIGH SCHOOL OF S. FLA UNKNOWN 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,PALM BEACH - KATZ YESHIVA HIGH SCHOOL OF S. FLA,UNKNOWN,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
PASCO - SEVEN OAKS ELEMENTARY SCHOOL UNKNOWN 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,PASCO - SEVEN OAKS ELEMENTARY SCHOOL,UNKNOWN,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
RIVIERA PREPARATORY SCHOOL (MIAMI) UNKNOWN 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 1,RIVIERA PREPARATORY SCHOOL (MIAMI),UNKNOWN,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1
TAYLOR - PERRY PRIMARY SCHOOL (PERRY) (PERRY) UNKNOWN 1 1 0 0 0 1 0 0,TAYLOR - PERRY PRIMARY SCHOOL (PERRY) (PERRY),UNKNOWN,,,,,,,,,1,1,0,0,0,1,0,0
THE LEARNING NEST UNKNOWN 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,THE LEARNING NEST,UNKNOWN,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
UNKNOWN UNKNOWN 2 1 0 0 1 2 0 0 53 26 7 0 20 41 7 5,UNKNOWN,UNKNOWN,2,1,0,0,1,2,0,0,53,26,7,0,20,41,7,5
BLUE LAKE ELEMENTARY SCHOOL (DELAND) VOLUSIA 1 1 0 0 0 1 0 0,BLUE LAKE ELEMENTARY SCHOOL (DELAND),VOLUSIA,,,,,,,,,1,1,0,0,0,1,0,0
CHISHOLM ELEMENTARY SCHOOL (NEW SMYRNA BEACH) VOLUSIA 1 1 0 0 0 1 0 0 2 1 0 0 1 2 0 0,CHISHOLM ELEMENTARY SCHOOL (NEW SMYRNA BEACH),VOLUSIA,1,1,0,0,0,1,0,0,2,1,0,0,1,2,0,0
CITRUS GROVE ELEMENTARY SCHOOL (DELAND) VOLUSIA 1 0 0 0 1 1 0 0,CITRUS GROVE ELEMENTARY SCHOOL (DELAND),VOLUSIA,,,,,,,,,1,0,0,0,1,1,0,0
CORONADO BEACH ELEMENTARY SCHOOL (NEW SMYRNA BEACH) VOLUSIA 2 0 0 0 2 1 1 0,CORONADO BEACH ELEMENTARY SCHOOL (NEW SMYRNA BEACH),VOLUSIA,,,,,,,,,2,0,0,0,2,1,1,0
DAVID C. HINSON SR. MIDDLE SCHOOL (DAYTONA BEACH) VOLUSIA 1 1 0 0 0 1 0 0,DAVID C. HINSON SR. MIDDLE SCHOOL (DAYTONA BEACH),VOLUSIA,,,,,,,,,1,1,0,0,0,1,0,0
DELAND HIGH SCHOOL (DELAND) VOLUSIA 3 3 0 0 0 3 0 0,DELAND HIGH SCHOOL (DELAND),VOLUSIA,,,,,,,,,3,3,0,0,0,3,0,0
DELAND MIDDLE SCHOOL (DELAND) VOLUSIA 1 1 0 0 0 1 0 0,DELAND MIDDLE SCHOOL (DELAND),VOLUSIA,,,,,,,,,1,1,0,0,0,1,0,0
DELTONA HIGH SCHOOL (DELTONA) VOLUSIA 2 2 0 0 0 2 0 0,DELTONA HIGH SCHOOL (DELTONA),VOLUSIA,,,,,,,,,2,2,0,0,0,2,0,0
"EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEACH (DAYTONA BEACH) VOLUSIA 1 0 0 1 0 1 0 0","EASTER SEALS CHILD DEVELOPMENT CENTER, DAYTONA BEACH (DAYTONA BEACH)",VOLUSIA,,,,,,,,,1,0,0,1,0,1,0,0
GALAXY MIDDLE SCHOOL (DELTONA) VOLUSIA 1 1 0 0 0 1 0 0,GALAXY MIDDLE SCHOOL (DELTONA),VOLUSIA,,,,,,,,,1,1,0,0,0,1,0,0
GOOD SHEPHERD ACADEMY (DELTONA) VOLUSIA 1 1 0 0 0 1 0 0 2 2 0 0 0 2 0 0,GOOD SHEPHERD ACADEMY (DELTONA),VOLUSIA,1,1,0,0,0,1,0,0,2,2,0,0,0,2,0,0
HERITAGE MIDDLE SCHOOL (DELTONA) VOLUSIA 1 1 0 0 0 0 1 0,HERITAGE MIDDLE SCHOOL (DELTONA),VOLUSIA,,,,,,,,,1,1,0,0,0,0,1,0
HOLLY HILL SCHOOL (HOLLY HILL) VOLUSIA 1 0 0 0 1 1 0 0 1 0 0 0 1 1 0 0,HOLLY HILL SCHOOL (HOLLY HILL),VOLUSIA,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0
INDIAN RIVER ELEMENTARY SCHOOL (EDGEWATER) VOLUSIA 1 0 0 0 1 1 0 0,INDIAN RIVER ELEMENTARY SCHOOL (EDGEWATER),VOLUSIA,,,,,,,,,1,0,0,0,1,1,0,0
LOUISE S. MCINNIS ELEMENTARY SCHOOL (DE LEON SPRINGS) VOLUSIA 1 0 0 0 1 1 0 0,LOUISE S. MCINNIS ELEMENTARY SCHOOL (DE LEON SPRINGS),VOLUSIA,,,,,,,,,1,0,0,0,1,1,0,0
MAINLAND HIGH SCHOOL (DAYTONA BEACH) VOLUSIA 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,MAINLAND HIGH SCHOOL (DAYTONA BEACH),VOLUSIA,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
MONARCH ACADEMY (DAYTONA BEACH) VOLUSIA 2 1 0 1 0 2 0 0 2 1 0 1 0 2 0 0,MONARCH ACADEMY (DAYTONA BEACH),VOLUSIA,2,1,0,1,0,2,0,0,2,1,0,1,0,2,0,0
NEW SMYRNA BEACH MIDDLE SCHOOL (NEW SMYRNA BEACH) VOLUSIA 2 1 0 0 1 2 0 0,NEW SMYRNA BEACH MIDDLE SCHOOL (NEW SMYRNA BEACH),VOLUSIA,,,,,,,,,2,1,0,0,1,2,0,0
OUR LADY OF LOURDES CATHOLIC SCHOOL (DAYTONA BEACH FL) VOLUSIA 1 1 0 0 0 1 0 0,OUR LADY OF LOURDES CATHOLIC SCHOOL (DAYTONA BEACH FL),VOLUSIA,,,,,,,,,1,1,0,0,0,1,0,0
PINE RIDGE HIGH SCHOOL (DELTONA) VOLUSIA 1 1 0 0 0 1 0 0 6 6 0 0 0 3 3 0,PINE RIDGE HIGH SCHOOL (DELTONA),VOLUSIA,1,1,0,0,0,1,0,0,6,6,0,0,0,3,3,0
PRIDE ELEMENTARY SCHOOL (DELTONA) VOLUSIA 1 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0,PRIDE ELEMENTARY SCHOOL (DELTONA),VOLUSIA,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
SAINT BARNABAS EPISCOPAL SCHOOL (DELAND) VOLUSIA 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0,SAINT BARNABAS EPISCOPAL SCHOOL (DELAND),VOLUSIA,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
SAINT BRENDAN CATHOLIC SCHOOL (ORMOND BEACH) VOLUSIA 3 3 0 0 0 2 1 0 7 7 0 0 0 6 1 0,SAINT BRENDAN CATHOLIC SCHOOL (ORMOND BEACH),VOLUSIA,3,3,0,0,0,2,1,0,7,7,0,0,0,6,1,0
SEABREEZE HIGH SCHOOL (DAYTONA BEACH) VOLUSIA 1 1 0 0 0 1 0 0 3 2 0 0 1 3 0 0,SEABREEZE HIGH SCHOOL (DAYTONA BEACH),VOLUSIA,1,1,0,0,0,1,0,0,3,2,0,0,1,3,0,0
SILVER SANDS MIDDLE SCHOOL (PORT ORANGE) VOLUSIA 2 2 0 0 0 1 1 0 3 2 0 1 0 2 1 0,SILVER SANDS MIDDLE SCHOOL (PORT ORANGE),VOLUSIA,2,2,0,0,0,1,1,0,3,2,0,1,0,2,1,0
SOUTHWESTERN MIDDLE SCHOOL (DELAND) VOLUSIA 1 0 1 0 0 1 0 0 2 1 1 0 0 2 0 0,SOUTHWESTERN MIDDLE SCHOOL (DELAND),VOLUSIA,1,0,1,0,0,1,0,0,2,1,1,0,0,2,0,0
SPRUCE CREEK ELEMENTARY SCHOOL (PORT ORANGE) VOLUSIA 1 0 1 0 0 1 0 0 2 1 1 0 0 2 0 0,SPRUCE CREEK ELEMENTARY SCHOOL (PORT ORANGE),VOLUSIA,1,0,1,0,0,1,0,0,2,1,1,0,0,2,0,0
SPRUCE CREEK HIGH SCHOOL (PORT ORANGE) VOLUSIA 2 2 0 0 0 1 1 0,SPRUCE CREEK HIGH SCHOOL (PORT ORANGE),VOLUSIA,,,,,,,,,2,2,0,0,0,1,1,0
